"subID","group","session","category","wordcode","language","stimulus","meaning","value","response","grade"
"EB08","EB","matlab",4,"turm1nu91","turkish","gec","slow","goodop","fast",1
"SC20","SC","gorilla",4,"turm1nu91","turkish","gec","slow","goodop","slow",0
"EB14","EB","gorilla",4,"turm1nu91","turkish","gec","slow","goodop","fast",1
"EB18","EB","gorilla",4,"turm1nu91","turkish","gec","slow","goodop","fast",1
"SC06","SC","matlab",4,"turm1nu91","turkish","gec","slow","goodop","fast",1
"SC23","SC","gorilla",4,"turm1nu91","turkish","gec","slow","goodop","fast",1
"SC05","SC","gorilla",4,"turm1nu91","turkish","gec","slow","goodop","fast",1
"SC18","SC","gorilla",4,"turm1nu91","turkish","gec","slow","goodop","fast",1
"SC13","SC","gorilla",4,"turm1nu91","turkish","gec","slow","goodop","slow",0
"SC09","SC","matlab",4,"turm1nu91","turkish","gec","slow","goodop","fast",1
"EB17","EB","gorilla",4,"turm1nu91","turkish","gec","slow","goodop","fast",1
"SC17","SC","gorilla",4,"turm1nu91","turkish","gec","slow","goodop","fast",1
"EB10","EB","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC01","SC","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC10","SC","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"SC21","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB12","EB","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB21","EB","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB15","EB","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB01","EB","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"SC12","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB07","EB","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB22","EB","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC15","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"SC07","SC","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"EB11","EB","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB19","EB","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC11","SC","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"SC22","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC03","SC","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB04","EB","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB20","EB","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC19","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB03","EB","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"EB02","EB","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC16","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"SC14","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB09","EB","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB23","EB","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB05","EB","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB13","EB","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"SC08","SC","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"EB16","EB","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"SC04","SC","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB06","EB","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC02","SC","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"EB08","EB","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"SC20","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"EB14","EB","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"EB18","EB","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC06","SC","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC23","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC05","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC18","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"SC13","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"SC09","SC","matlab",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"EB17","EB","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","slow",0
"SC17","SC","gorilla",4,"yf1nu43","yoruba","aijafafa","slow","goodop","fast",1
"EB10","EB","matlab",4,"yf1nu44","yoruba","die-die","slow","good","fast",0
"SC01","SC","matlab",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC10","SC","matlab",4,"yf1nu44","yoruba","die-die","slow","good","fast",0
"SC21","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB12","EB","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB21","EB","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB15","EB","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB01","EB","matlab",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC12","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB07","EB","matlab",4,"yf1nu44","yoruba","die-die","slow","good","fast",0
"EB22","EB","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC15","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC07","SC","matlab",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB11","EB","matlab",4,"yf1nu44","yoruba","die-die","slow","good","fast",0
"EB19","EB","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC11","SC","matlab",4,"yf1nu44","yoruba","die-die","slow","good","fast",0
"SC22","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC03","SC","matlab",4,"yf1nu44","yoruba","die-die","slow","good","fast",0
"EB04","EB","matlab",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB20","EB","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC19","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB03","EB","matlab",4,"yf1nu44","yoruba","die-die","slow","good","fast",0
"EB02","EB","matlab",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC16","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC14","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB09","EB","matlab",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB23","EB","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB05","EB","matlab",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB13","EB","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC08","SC","matlab",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB16","EB","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","fast",0
"SC04","SC","matlab",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB06","EB","matlab",4,"yf1nu44","yoruba","die-die","slow","good","fast",0
"SC02","SC","matlab",4,"yf1nu44","yoruba","die-die","slow","good","fast",0
"EB08","EB","matlab",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC20","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB14","EB","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB18","EB","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC06","SC","matlab",4,"yf1nu44","yoruba","die-die","slow","good","fast",0
"SC23","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC05","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC18","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC13","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC09","SC","matlab",4,"yf1nu44","yoruba","die-die","slow","good","fast",0
"EB17","EB","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"SC17","SC","gorilla",4,"yf1nu44","yoruba","die-die","slow","good","slow",1
"EB10","EB","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC01","SC","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC10","SC","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC21","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB12","EB","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"EB21","EB","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB15","EB","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"EB01","EB","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"SC12","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB07","EB","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"EB22","EB","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"SC15","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"SC07","SC","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB11","EB","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB19","EB","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"SC11","SC","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC22","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"SC03","SC","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB04","EB","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"EB20","EB","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC19","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB03","EB","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB02","EB","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC16","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"SC14","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB09","EB","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"EB23","EB","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"EB05","EB","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"EB13","EB","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"SC08","SC","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB16","EB","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"SC04","SC","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB06","EB","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"SC02","SC","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB08","EB","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"SC20","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB14","EB","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"EB18","EB","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC06","SC","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC23","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC05","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC18","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC13","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC09","SC","matlab",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB17","EB","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","slow",0
"SC17","SC","gorilla",4,"yf1nu47","yoruba","jafafa","fast","good","fast",1
"EB10","EB","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC01","SC","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC10","SC","matlab",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"SC21","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB12","EB","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB21","EB","gorilla",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"EB15","EB","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB01","EB","matlab",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"SC12","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"EB07","EB","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB22","EB","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC15","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"SC07","SC","matlab",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"EB11","EB","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB19","EB","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC11","SC","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC22","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC03","SC","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB04","EB","matlab",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"EB20","EB","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC19","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB03","EB","matlab",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"EB02","EB","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC16","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"SC14","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB09","EB","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB23","EB","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB05","EB","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB13","EB","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC08","SC","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB16","EB","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC04","SC","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB06","EB","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC02","SC","matlab",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"EB08","EB","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC20","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB14","EB","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB18","EB","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC06","SC","matlab",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"SC23","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"SC05","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC18","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC13","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"SC09","SC","matlab",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB17","EB","gorilla",5,"am1nu102","albanian","fiksuar","still","good","moving",0
"SC17","SC","gorilla",5,"am1nu102","albanian","fiksuar","still","good","still",1
"EB10","EB","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC01","SC","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC10","SC","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"SC21","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"EB12","EB","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"EB21","EB","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB15","EB","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB01","EB","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"SC12","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB07","EB","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB22","EB","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC15","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC07","SC","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"EB11","EB","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"EB19","EB","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC11","SC","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"SC22","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC03","SC","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB04","EB","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB20","EB","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC19","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB03","EB","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB02","EB","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"SC16","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"SC14","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB09","EB","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"EB23","EB","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB05","EB","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB13","EB","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC08","SC","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB16","EB","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC04","SC","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"EB06","EB","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC02","SC","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB08","EB","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC20","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB14","EB","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"EB18","EB","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"SC06","SC","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC23","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","still",0
"SC05","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC18","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC13","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC09","SC","matlab",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB17","EB","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"SC17","SC","gorilla",5,"am1nu109","albanian","gjalleruar","moving","good","moving",1
"EB10","EB","matlab",5,"am1nu114","albanian","veprues","moving","good","still",0
